MJD,ISOT,COUNTS,STAT_ERR,DATETIME,rolling_mean,rolling_std,rolling_max,rolling_min,ema_10,ema_30,diff1,diff2,gradient,lag_1,lag_2,lag_5,lag_10,window_energy,window_variance,rolling_skew,rolling_kurtosis,rolling_rms,rolling_median,rolling_mad,rolling_cv,z_score,robust_z,peak_to_peak,local_energy,is_peak,peak_prominence,peak_height,peak_width,time_since_last_peak,rise_rate,decay_rate,peak_density,integrated_counts,peak_rank,strong_peak,flare_candidate,SPEC_NUM,ROWID,TSTART,TSTOP,EXPOSURE,spec_total_counts,spec_mean_counts,spec_std_counts,spec_max,spec_min,peak_channel,spectral_centroid,spectral_spread,spectral_entropy,low_energy,mid_energy,high_energy,hardness_ratio1,hardness_ratio2,dominant_fraction,active_channels
61215.500020130115,2026-06-24T12:00:01.739,252.0,15.874507866387544,2026-06-24 12:00:01.739,252.0,178.19090885900997,252.0,252.0,252.0,252.0,-252.0,-252.0,-252.0,252.0,252.0,252.0,252.0,63504.0,31752.0,1.7320508075688774,4.000000000000002,252.0,252.0,0.0,1.4142135622608558,-0.707106781146865,0.0,0.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.9999999999603174,1,0,,,,,,,,,,,,,,,,,,,,,
61215.500031704185,2026-06-24T12:00:02.739,0.0,0.0,2026-06-24 12:00:02.739,126.0,178.19090885900997,252.0,0.0,113.39999999999999,121.8,-252.0,-252.0,-126.0,252.0,252.0,252.0,252.0,63504.0,31752.0,1.7320508075688774,4.000000000000002,178.19090885900997,126.0,126.0,1.4142135622608558,-0.707106781146865,-0.6744999999464683,252.0,63504.0,0,0.0,0.0,0.0,0.0,-252.0,252.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500043278254,2026-06-24T12:00:03.739,0.0,0.0,2026-06-24 12:00:03.739,84.0,145.4922678357857,252.0,0.0,67.81395348837209,78.46427249166976,0.0,-252.0,0.0,0.0,252.0,252.0,252.0,63504.0,21168.0,1.7320508075688774,4.000000000000002,145.4922678357857,0.0,0.0,1.732050807362681,-0.5773502691499431,0.0,252.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50005485234,2026-06-24T12:00:04.739,0.0,0.0,2026-06-24 12:00:04.739,63.0,126.0,252.0,0.0,45.47227722772277,56.84450610432853,0.0,0.0,0.0,0.0,0.0,252.0,252.0,63504.0,15876.0,1.9999999999999998,4.000000000000002,126.0,0.0,0.0,1.9999999996825397,-0.49999999996031746,0.0,252.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50006642641,2026-06-24T12:00:05.739,0.0,0.0,2026-06-24 12:00:05.739,50.4,112.6978260659894,252.0,0.0,32.41842316817317,43.911004702881336,0.0,0.0,0.0,0.0,0.0,252.0,252.0,63504.0,12700.8,2.23606797749979,5.0,112.6978260659894,0.0,0.0,2.2360679770561256,-0.4472135954602754,0.0,252.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50007800048,2026-06-24T12:00:06.739,0.0,0.0,2026-06-24 12:00:06.739,42.0,102.87856919689348,252.0,0.0,23.998238880108374,35.32050833885814,0.0,0.0,0.0,0.0,0.0,252.0,252.0,63504.0,10584.0,2.449489742783178,6.0,102.87856919689348,0.0,0.0,2.449489742199966,-0.4082482904241805,0.0,252.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500089574554,2026-06-24T12:00:07.739,0.0,0.0,2026-06-24 12:00:07.739,36.0,95.24704719832526,252.0,0.0,18.21562734244266,29.211596317463833,0.0,0.0,28.5,0.0,0.0,0.0,252.0,63504.0,9072.0,2.6457513110645903,7.000000000000001,95.24704719832526,0.0,0.0,2.6457513103296595,-0.3779644729695447,0.0,252.0,63504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50010114863,2026-06-24T12:00:08.739,57.0,7.54983443527075,2026-06-24 12:00:08.739,38.625,88.49364383954364,252.0,0.0,27.039259034501697,33.54758543628659,57.0,57.0,0.0,0.0,0.0,0.0,252.0,66753.0,7831.125,2.5768214873779343,6.764112597200224,91.34618218623042,0.0,0.0,2.291097574540651,0.20764203168355308,3844650000.0,252.0,66753.0,0,0.0,0.0,0.0,0.0,57.0,-57.0,0.0,309.0,0.22619047618150037,0,0,,,,,,,,,,,,,,,,,,,,,
61215.5001127227,2026-06-24T12:00:09.739,0.0,0.0,2026-06-24 12:00:09.739,34.333333333333336,83.773504164503,252.0,0.0,21.15646248764649,28.75186080993657,-57.0,0.0,-28.5,57.0,0.0,0.0,252.0,66753.0,7018.0,2.7448390410821446,7.690896189995014,86.12200647918046,0.0,0.0,2.4400049749544546,-0.4098352297859698,0.0,252.0,66753.0,0,0.0,0.0,0.0,0.0,-57.0,57.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50012429678,2026-06-24T12:00:10.739,0.0,0.0,2026-06-24 12:00:10.739,30.9,79.72515286909145,252.0,0.0,16.712417112720015,24.940638869068145,0.0,-57.0,0.0,0.0,57.0,0.0,252.0,66753.0,6356.1,2.9026085748858974,8.61290242576667,81.70250914139663,0.0,0.0,2.580102033763444,-0.38758157098628493,0.0,252.0,66753.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500135870854,2026-06-24T12:00:11.739,0.0,0.0,2026-06-24 12:00:11.739,28.09090909090909,76.20558318844434,252.0,0.0,13.298279234256647,21.84522639413125,0.0,0.0,0.0,0.0,0.0,0.0,252.0,66753.0,5807.29090909091,3.051884360536624,9.531699757329736,77.9002859138177,0.0,0.0,2.712820112538762,-0.36862009201817303,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500147444924,2026-06-24T12:00:12.739,0.0,0.0,2026-06-24 12:00:12.739,25.75,73.11028406704241,252.0,0.0,10.641307381804145,19.28647803347942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66753.0,5345.113636363637,3.1939542146452604,10.448238812282453,74.5838454358583,0.0,0.0,2.839234331598061,-0.35220763159482565,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500159019,2026-06-24T12:00:13.739,0.0,0.0,2026-06-24 12:00:13.739,23.76923076923077,70.36115624186621,252.0,0.0,8.55274595207288,17.14035535011025,0.0,0.0,0.0,0.0,0.0,57.0,0.0,66753.0,4950.6923076923085,3.3298007519282145,11.363128972420462,71.65784083996778,0.0,0.0,2.9601780930726136,-0.33781751232378776,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50017059308,2026-06-24T12:00:14.739,0.0,0.0,2026-06-24 12:00:14.739,22.071428571428573,67.89863971189169,252.0,0.0,6.898017505171514,15.318246311899674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66753.0,4610.225274725275,3.4601961897832134,12.276778722918602,69.05122322284689,0.0,0.0,3.0763137719605167,-0.3250643703884449,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50018216715,2026-06-24T12:00:15.739,0.0,0.0,2026-06-24 12:00:15.739,20.6,65.67647980822359,252.0,0.0,5.578810506140148,13.7551570155446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66753.0,4313.400000000001,3.5857617420996353,13.189472057248247,66.70981936716663,0.0,0.0,3.1881786299195047,-0.3136587109573436,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500193741216,2026-06-24T12:00:16.739,0.0,0.0,2026-06-24 12:00:16.739,19.3125,63.6581691536915,252.0,0.0,4.521857452445511,12.402331539208616,0.0,0.0,0.5,0.0,0.0,0.0,0.0,66753.0,4052.3625000000006,3.7070067215000804,14.10141250429829,64.59150485938534,0.0,0.0,3.2962158768015195,-0.3033781878071229,0.0,252.0,3249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.5002053153,2026-06-24T12:00:17.739,1.0,1.0,2026-06-24 12:00:17.739,18.235294117647058,61.79657091190893,252.0,0.0,3.859670946393628,11.317608280677788,1.0,1.0,23.5,0.0,0.0,0.0,0.0,66754.0,3818.8161764705887,3.824725481393646,15.015526969468157,62.66343337507881,0.0,0.0,3.388844209439833,-0.27890372977858185,67450000.0,252.0,3250.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,310.0,0.003968253968096498,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50021688937,2026-06-24T12:00:18.739,47.0,6.855654600401044,2026-06-24 12:00:18.739,19.833333333333332,60.33363124181678,252.0,0.0,11.92098919126501,14.611296920434954,46.0,47.0,-0.5,1.0,0.0,0.0,57.0,68963.0,3640.1470588235297,3.7573119501993375,14.796756242791776,61.8973164020685,0.0,0.0,3.042031825784696,0.4502740196969102,3170150000.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,46.0,-46.0,0.0,357.0,0.1865079365005354,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50022846344,2026-06-24T12:00:19.739,0.0,0.0,2026-06-24 12:00:19.739,18.789473684210527,58.810032163236706,252.0,0.0,9.7045816994189,13.299057321470862,-47.0,-1.0,-23.5,47.0,1.0,0.0,0.0,68963.0,3458.6198830409357,3.863674924755933,15.649584491230968,60.24642378554405,0.0,0.0,3.129945687694139,-0.31949436158889316,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,-47.0,47.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50024003752,2026-06-24T12:00:20.739,0.0,0.0,2026-06-24 12:00:20.739,17.85,57.39546561954359,252.0,0.0,7.907638672872311,12.13413518537161,0.0,-47.0,0.0,0.0,47.0,0.0,0.0,68963.0,3294.2394736842107,3.967172575212353,16.502278439986252,58.7209502647905,0.0,0.0,3.2154322457921154,-0.31100017752642706,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50025161159,2026-06-24T12:00:21.739,0.0,0.0,2026-06-24 12:00:21.739,17.0,56.077624771382744,252.0,0.0,6.448308752909585,11.09522971252573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68963.0,3144.7,4.068025331841293,17.35485192479393,57.30577964701624,0.0,0.0,3.2986838081409355,-0.30315121345231877,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50026318566,2026-06-24T12:00:22.739,0.0,0.0,2026-06-24 12:00:22.739,16.227272727272727,54.84604584278382,252.0,0.0,5.261531930401334,10.164905652219995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68963.0,3008.0887445887447,4.166426716496698,18.20731746938203,55.988229282428804,0.0,0.0,3.379868369181157,-0.29586951028027625,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50027475974,2026-06-24T12:00:23.739,0.0,0.0,2026-06-24 12:00:23.739,15.521739130434783,53.69177147487939,252.0,0.0,4.295326290648323,9.328753577171767,0.0,0.0,0.0,0.0,0.0,47.0,0.0,68963.0,2882.806324110672,4.262547721474189,19.05968625626826,54.75756846635747,0.0,0.0,3.4591337342482493,-0.28908971898619507,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500286333816,2026-06-24T12:00:24.739,0.0,0.0,2026-06-24 12:00:24.739,14.875,52.607085404749505,252.0,0.0,3.5079816932001435,8.574760091291132,0.0,0.0,95.5,0.0,0.0,0.0,0.0,68963.0,2767.5054347826085,4.356540315916976,19.911968197277446,53.60464843027453,0.0,0.0,3.536610781135018,-0.28275658844672436,0.0,252.0,2210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500297907885,2026-06-24T12:00:25.739,191.0,13.820274961085254,2026-06-24 12:00:25.739,21.92,62.393856535185684,252.0,0.0,37.824819887519226,23.082618913524936,191.0,191.0,0.0,0.0,0.0,0.0,0.0,105444.0,3892.9933333333333,3.1422452405335566,9.392000670523679,64.94428381312709,0.0,0.0,2.8464350596131993,2.709882180107782,12882950000.0,252.0,38691.0,1,191.0,191.0,1.0,0.0,191.0,-191.0,1.0,548.0,0.7579365079064311,1,0,,,,,,,,,,,,,,,,,,,,,
61215.50030948196,2026-06-24T12:00:26.739,0.0,0.0,2026-06-24 12:00:26.739,21.076923076923077,61.28420551947986,252.0,0.0,30.910093794733374,21.27406072930192,-191.0,0.0,-95.5,191.0,0.0,0.0,0.0,105444.0,3755.753846153846,3.2155177598484195,9.887949920592149,63.68310970373904,0.0,0.0,2.907644786041038,-0.34392096454255794,0.0,252.0,38691.0,0,0.0,0.0,0.0,0.0,-191.0,191.0,1.0,548.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50032105604,2026-06-24T12:00:27.739,0.0,0.0,2026-06-24 12:00:27.739,20.296296296296298,60.23084746004315,252.0,0.0,25.26503794185868,19.629952691373582,0.0,-191.0,0.0,0.0,191.0,0.0,1.0,105444.0,3627.754985754986,3.2871077831539366,10.382929892922412,62.49266623639396,0.0,0.0,2.9675782493064213,-0.3369751074213427,0.0,252.0,38690.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,548.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50033263011,2026-06-24T12:00:28.739,0.0,0.0,2026-06-24 12:00:28.739,19.571428571428573,59.22926489587576,252.0,0.0,20.654663317689142,18.132027823889118,0.0,0.0,0.0,0.0,0.0,0.0,47.0,105444.0,3508.1058201058204,3.357128147392069,10.877051851872405,61.36658001597566,0.0,0.0,3.0263128033524698,-0.33043510843044444,0.0,252.0,36481.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,548.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500344204185,2026-06-24T12:00:29.739,0.0,0.0,2026-06-24 12:00:29.739,18.896551724137932,58.27542046645286,252.0,0.0,16.888086125797162,16.764532293839956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105444.0,3396.0246305418723,3.4256795037298073,11.370410694456808,60.29925372672534,0.0,0.0,3.0839182347313803,-0.32426281217092884,0.0,252.0,36481.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,548.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50035577826,2026-06-24T12:00:30.739,0.0,0.0,2026-06-24 12:00:30.739,18.266666666666666,57.365695223763716,252.0,0.0,13.810047298504854,15.513807836800193,0.0,0.0,0.0,0.0,0.0,191.0,0.0,105444.0,3290.822988505747,3.4928520900115236,11.863087847337127,59.28574870911221,0.0,0.0,3.140457766005062,-0.318424915661363,0.0,252.0,36481.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,548.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50036735233,2026-06-24T12:00:31.739,0.0,0.0,2026-06-24 12:00:31.739,9.866666666666667,36.68104211407731,191.0,0.0,11.294128789017469,14.367954972394525,0.0,0.0,73.0,0.0,0.0,0.0,0.0,41940.0,1345.4988505747128,4.54621912812032,22.051416808606103,37.389838191679836,0.0,0.0,3.7176731834696524,-0.26898545121187334,0.0,191.0,36481.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.5003789264,2026-06-24T12:00:32.739,146.0,12.083045973594572,2026-06-24 12:00:32.739,14.733333333333333,44.23443293941118,191.0,0.0,35.82600097921162,24.00031799104317,146.0,146.0,0.0,0.0,0.0,0.0,0.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,2.967522310431562,9847700000.0,191.0,57797.0,0,0.0,0.0,0.0,0.0,146.0,-146.0,1.0,442.0,0.7643979057191415,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500390500485,2026-06-24T12:00:33.739,0.0,0.0,2026-06-24 12:00:33.739,14.733333333333333,44.23443293941118,191.0,0.0,29.30350385097866,22.259139549548845,-146.0,0.0,-73.0,146.0,0.0,0.0,0.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,-0.3330738601347766,0.0,191.0,57797.0,0,0.0,0.0,0.0,0.0,-146.0,146.0,1.0,442.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500402074555,2026-06-24T12:00:34.739,0.0,0.0,2026-06-24 12:00:34.739,14.733333333333333,44.23443293941118,191.0,0.0,23.969787432652442,20.657147584078587,0.0,-146.0,0.0,0.0,146.0,0.0,0.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,-0.3330738601347766,0.0,191.0,57797.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500413648624,2026-06-24T12:00:35.739,0.0,0.0,2026-06-24 12:00:35.739,14.733333333333333,44.23443293941118,191.0,0.0,19.607758893347768,19.181450867236983,0.0,0.0,0.0,0.0,0.0,0.0,191.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,-0.3330738601347766,0.0,191.0,21316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50042522271,2026-06-24T12:00:36.739,0.0,0.0,2026-06-24 12:00:36.739,14.733333333333333,44.23443293941118,191.0,0.0,16.04011180858056,17.820593471894203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,-0.3330738601347766,0.0,191.0,21316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50043679678,2026-06-24T12:00:37.739,0.0,0.0,2026-06-24 12:00:37.739,14.733333333333333,44.23443293941118,191.0,0.0,13.121987851452415,16.56436225915768,0.0,0.0,0.0,0.0,0.0,146.0,0.0,63256.0,1956.6850574712644,3.3145553364661446,10.708608039501533,45.91876885689917,0.0,0.0,3.002337075297815,-0.3330738601347766,0.0,191.0,21316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,442.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50044837085,2026-06-24T12:00:38.739,0.0,0.0,2026-06-24 12:00:38.739,12.833333333333334,43.57560479595588,191.0,0.0,10.73500737122849,15.403624690373071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60007.0,1898.8333333333333,3.5722789576494987,12.241830341787294,44.723968219885556,0.0,0.0,3.395501669766301,-0.29450729118920416,0.0,191.0,21316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500459944924,2026-06-24T12:00:39.739,0.0,0.0,2026-06-24 12:00:39.739,12.833333333333334,43.57560479595588,191.0,0.0,8.78240845674404,14.330191518716363,0.0,0.0,54.5,0.0,0.0,0.0,0.0,60007.0,1898.8333333333333,3.5722789576494987,12.241830341787294,44.723968219885556,0.0,0.0,3.395501669766301,-0.29450729118920416,0.0,191.0,21316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500471519,2026-06-24T12:00:40.739,109.0,10.44030650891055,2026-06-24 12:00:40.739,16.466666666666665,46.88704940917962,191.0,0.0,27.00974146616829,20.893512824000354,109.0,109.0,0.0,0.0,0.0,0.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914099,48.95167685244977,0.0,0.0,2.847391662795893,1.9735371382845355,7352050000.0,191.0,33197.0,0,0.0,0.0,0.0,0.0,109.0,-109.0,1.0,494.0,0.5706806282423728,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50048309307,2026-06-24T12:00:41.739,0.0,0.0,2026-06-24 12:00:41.739,16.466666666666665,46.88704940917962,191.0,0.0,22.0975668291812,19.451933208446658,-109.0,0.0,-54.5,109.0,0.0,0.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,33197.0,0,0.0,0.0,0.0,0.0,-109.0,109.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50049466715,2026-06-24T12:00:42.739,0.0,0.0,2026-06-24 12:00:42.739,16.466666666666665,46.88704940917962,191.0,0.0,18.07894884990877,18.11580394320035,0.0,-109.0,0.0,0.0,109.0,0.0,146.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500506241224,2026-06-24T12:00:43.739,0.0,0.0,2026-06-24 12:00:43.739,16.466666666666665,46.88704940917962,191.0,0.0,14.791279168673347,16.87662240005124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50051781529,2026-06-24T12:00:44.739,0.0,0.0,2026-06-24 12:00:44.739,16.466666666666665,46.88704940917962,191.0,0.0,12.10156204377427,15.72667510720109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50052938937,2026-06-24T12:00:45.739,0.0,0.0,2026-06-24 12:00:45.739,16.466666666666665,46.88704940917962,191.0,0.0,9.901014540534897,14.658951132139634,0.0,0.0,0.0,0.0,0.0,109.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50054096345,2026-06-24T12:00:46.739,0.0,0.0,2026-06-24 12:00:46.739,16.466666666666665,46.88704940917962,191.0,0.0,8.100653697751445,13.66706666672219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71888.0,2198.3954022988505,2.9375241432027583,7.945996464914097,48.95167685244977,0.0,0.0,2.847391662795893,-0.35119861178406353,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.500552537516,2026-06-24T12:00:47.739,0.0,0.0,2026-06-24 12:00:47.739,16.433333333333334,46.89877826019406,191.0,0.0,6.627689502418644,12.745199147912844,0.0,0.0,60.0,0.0,0.0,0.0,0.0,71887.0,2199.4954022988504,2.9373313122556155,7.944440577202436,48.95133637944252,0.0,0.0,2.8538810282954508,-0.3504000304369834,0.0,191.0,11881.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50056411159,2026-06-24T12:00:48.739,120.0,10.954451150103322,2026-06-24 12:00:48.739,18.866666666666667,50.30920484318971,191.0,0.0,27.242188827216445,19.958547174511,120.0,120.0,0.0,0.0,0.0,0.0,0.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,2.010235177209748,8094000000.0,191.0,26281.0,0,0.0,0.0,0.0,0.0,120.0,-120.0,1.0,566.0,0.6282722512760066,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50057568567,2026-06-24T12:00:49.739,0.0,0.0,2026-06-24 12:00:49.739,18.866666666666667,50.30920484318971,191.0,0.0,22.288797792620095,18.619914205372314,-120.0,0.0,-60.0,120.0,0.0,0.0,0.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,-0.3750142090641784,0.0,191.0,26281.0,0,0.0,0.0,0.0,0.0,-120.0,120.0,1.0,566.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50058725974,2026-06-24T12:00:50.739,0.0,0.0,2026-06-24 12:00:50.739,18.866666666666667,50.30920484318971,191.0,0.0,18.23611117917476,17.374246334977993,0.0,-120.0,0.0,0.0,120.0,0.0,109.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,-0.3750142090641784,0.0,191.0,14400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,566.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50059883381,2026-06-24T12:00:51.739,0.0,0.0,2026-06-24 12:00:51.739,18.866666666666667,50.30920484318971,191.0,0.0,14.920335497188697,16.214677340899744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,-0.3750142090641784,0.0,191.0,14400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,566.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50061040789,2026-06-24T12:00:52.739,0.0,0.0,2026-06-24 12:00:52.739,18.866666666666667,50.30920484318971,191.0,0.0,12.2074674953835,15.134900785293294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,-0.3750142090641784,0.0,191.0,14400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,566.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
61215.50062198196,2026-06-24T12:00:53.739,0.0,0.0,2026-06-24 12:00:53.739,18.866666666666667,50.30920484318971,191.0,0.0,9.98787457870199,14.129117712956571,0.0,0.0,0.0,0.0,0.0,120.0,0.0,84078.0,2531.016091954023,2.5379895531613412,5.357555875566131,52.939588211469875,0.0,0.0,2.6665656263175292,-0.3750142090641784,0.0,191.0,14400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,566.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,
